Name,RO5_violations,Smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,NumRadicalElectrons,NumValenceElectrons,FP1,FP2,FP3,HeavyAtomMolWt,pIC50
CHEMBL368457,0,CC(C)(C)NCC(O)CON=C1c2ccccc2-c2ccccc21,active,324.424,3.185,2,4,0,126,0.958333333,1.458333333,1.958333333,300.232,7.42136079
CHEMBL305558,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-n2ncc(-c3ccc(F)cc3)n2)cc1,inactive,558.639,4.1349,3,8,0,204,0.925,1.675,2.375,531.423,4.397940009
CHEMBL4095361,1,Cc1nnc(-c2cccc(CN3CCN(C(=O)c4ccc(C[C@@H]5CC[C@H]([C@H](O)c6ccccc6)N5)cc4)CC3)n2)o1,inactive,552.679,3.79472,2,8,0,212,0.975609756,1.756097561,2.487804878,516.391,4.698970004
CHEMBL4087670,1,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2ncn(CC(F)F)n2)CC1,inactive,524.616,2.8979,2,7,0,202,1.026315789,1.763157895,2.473684211,490.344,4.698970004
CHEMBL1684581,2,O=S(=O)(Nc1ccc(CC2CC[C@@H]([C@H](O)c3ccccc3)N2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,intermediate,649.76,7.6934,3,6,0,232,0.888888889,1.555555556,2.222222222,619.52,5.66756154
CHEMBL1085441,0,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccccc1-n1nccn1,inactive,428.496,2.7803,3,7,0,162,0.96875,1.75,2.5,404.304,5
CHEMBL1078465,0,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccccc1CCc1ccccc1,intermediate,465.597,4.9848,3,4,0,178,0.8,1.542857143,2.314285714,434.349,5.619788758
CHEMBL1084667,0,O=C(Cc1n[nH]c2ccccc12)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,intermediate,415.497,3.0048,4,5,0,158,1.064516129,1.903225806,2.709677419,390.297,5.017728767
CHEMBL1086411,0,Cc1nnc(CC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)[nH]1,inactive,380.452,1.55502,4,6,0,146,1.214285714,2.035714286,2.714285714,356.26,4.698970004
CHEMBL1084145,0,Cc1sc2ncn(CC(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)c(=O)c2c1C,intermediate,477.59,2.97424,3,8,0,176,1.205882353,2,2.735294118,450.374,5.443697499
CHEMBL1085694,0,O=C(CCc1nc2ccccc2[nH]1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,inactive,429.524,3.3949,4,5,0,164,1.03125,1.875,2.65625,402.308,4.698970004
CHEMBL1085929,0,Cn1c(CCC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)nc2ccccc21,inactive,443.551,3.4053,3,6,0,170,1.060606061,1.878787879,2.636363636,414.319,4.958607315
CHEMBL433042,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(CCCC3CCCC3)n2)cc1,intermediate,575.735,5.311,3,8,0,216,1,1.780487805,2.512195122,538.439,5.259637311
CHEMBL1095042,0,Cc1ccn(CC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)n1,inactive,379.464,2.09092,3,6,0,146,1.214285714,2.035714286,2.714285714,354.264,4.698970004
CHEMBL1083832,1,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccccc1C1CCCCC1,intermediate,443.591,5.2473,3,4,0,172,1,1.787878788,2.545454545,410.327,5.22184875
CHEMBL1078576,0,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1cccc(-c2ncc[nH]2)c1,intermediate,427.508,3.5897,4,5,0,162,1.0625,1.9375,2.6875,402.308,5.387216143
CHEMBL1078695,0,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(CCc2ccccc2)cc1,intermediate,465.597,4.9848,3,4,0,178,0.771428571,1.428571429,2.114285714,434.349,5.721246399
CHEMBL98773,0,Cc1ccccc1OCC(O)CNCc1ccc(-n2ccnc2)cc1,active,337.423,2.71022,2,5,0,130,1.16,1.96,2.68,314.239,6.096910013
CHEMBL1192069,0,CS(=O)(=O)Nc1ccc(OC[C@H](O)CNCCOc2ccc(-n3ccnc3)cc2)cc1,inactive,446.529,1.6521,3,8,0,166,1.064516129,1.741935484,2.387096774,420.321,4.425968732
CHEMBL301594,0,CN(CCc1ccccc1)C(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21,inactive,435.549,4.1444,1,3,0,160,1,1.677419355,2.387096774,410.349,5
CHEMBL633,2,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,inactive,645.319,6.9362,0,4,0,166,1.064516129,1.741935484,2.387096774,616.087,4.360085404
CHEMBL39804,2,CC(C)(C)CCCc1ncc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)o1,intermediate,562.736,5.7719,3,7,0,212,0.975,1.725,2.4,524.432,5.698970004
CHEMBL418308,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(Cc3ccc4ccccc4c3)cs2)cc1,intermediate,620.8,6.6156,3,7,0,222,0.840909091,1.613636364,2.386363636,588.544,5.48148606
CHEMBL4073137,0,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2ccccn2)CC1,inactive,470.617,3.4363,2,5,0,182,0.942857143,1.685714286,2.4,436.345,4.698970004
CHEMBL452861,0,CC(C)NC[C@H](O)COc1cccc2ccccc12,active,259.349,2.5775,2,3,0,102,1.105263158,1.842105263,2.631578947,238.181,8.71942163
CHEMBL1684585,0,Nc1nc(CC(=O)Nc2ccc(C[C@@H]3CC[C@H]([C@H](O)c4ccccc4)N3)cc2)cs1,inactive,422.554,3.3032,4,6,0,156,1.2,1.966666667,2.666666667,396.346,4.698970004
CHEMBL1807873,1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCNCCc3cccc(Cl)c3Cl)c2s1,active,500.448,3.464,5,7,0,174,1.09375,1.9375,2.78125,473.232,7.299988938
CHEMBL3764592,0,O=C(Cn1ccccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,inactive,417.509,2.8837,3,5,0,160,1.032258065,1.774193548,2.516129032,390.293,4.698970004
CHEMBL642,0,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,active,336.432,2.3655,3,5,0,134,1.291666667,2,2.583333333,308.208,6.136082623
CHEMBL3747356,0,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1C[C@H]2[C@@H](C1)[C@@H]2c1nnco1,inactive,444.535,2.9519,2,6,0,170,1.090909091,1.848484848,2.545454545,416.311,4.698970004
CHEMBL1807871,1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3Cl)c2s1,active,516.516,4.1806,5,7,0,174,1.09375,1.9375,2.78125,489.3,7.100015437
CHEMBL1807832,0,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCOCCCNCCc3cccc(Cl)c3)c2s1,active,466.003,2.8106,5,7,0,168,1.129032258,2,2.838709677,437.779,7
CHEMBL1807831,1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCS(=O)(=O)CCCNCCc3cccc(Cl)c3)c2s1,active,514.069,2.2088,5,8,0,180,1.090909091,1.909090909,2.696969697,485.845,6.099999035
CHEMBL1807828,0,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3Cl)c2s1,active,482.071,3.5272,5,7,0,168,1.096774194,1.935483871,2.774193548,453.847,6.900008766
CHEMBL1807826,1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(C(F)(F)F)c3)c2s1,active,515.623,3.8926,5,7,0,186,1.088235294,1.911764706,2.705882353,487.399,7
CHEMBL1807824,0,CCc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,active,475.68,3.4362,5,7,0,174,1.03125,1.8125,2.59375,442.416,7.299988938
CHEMBL1944692,0,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4F)cc3)c2s1,active,481.593,3.6323,5,6,0,178,0.941176471,1.676470588,2.470588235,453.369,6.399996913
CHEMBL1945291,0,COc1ccccc1CN(C)Cc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,active,493.629,3.8015,4,7,0,184,1.085714286,1.885714286,2.714285714,462.381,6.699991797
CHEMBL1945503,0,O=c1ccc2c([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)ccc(O)c2[nH]1,intermediate,458.562,2.8267,5,6,0,176,0.911764706,1.764705882,2.617647059,428.322,5.499999679
CHEMBL1945300,0,OCc1cc([C@@H](O)CNCCc2ccc(CNCCc3ccccc3)cc2)ccc1O,intermediate,420.553,3.0825,5,5,0,164,0.741935484,1.387096774,2.096774194,388.297,5.499999679
CHEMBL1945504,0,COc1ccccc1CNCc1ccc(CCNC[C@@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,intermediate,479.602,3.4593,5,7,0,178,1,1.764705882,2.558823529,450.37,5.899998417
CHEMBL357995,0,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,active,380.488,4.46882,2,4,0,148,1.107142857,1.857142857,2.571428571,352.264,7.327902142
CHEMBL21343,0,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2NC1,inactive,309.413,2.5638,2,2,0,120,1.304347826,2.130434783,2.913043478,286.229,5
CHEMBL631,0,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,active,341.451,3.2414,2,4,0,134,1.12,1.84,2.6,314.235,6.450996738
CHEMBL411,0,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,inactive,268.356,4.8286,2,2,0,104,0.65,0.95,1.2,248.196,4.655843606
CHEMBL926,0,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,intermediate,301.386,2.9568,4,4,0,118,0.863636364,1.545454545,2.227272727,278.202,5.711303739
CHEMBL500,0,CC(C)NCC(O)COc1cccc2[nH]ccc12,active,248.326,1.9056,3,3,0,98,1.333333333,2.166666667,2.944444444,228.166,9.03574037
CHEMBL13467,3,CCCCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,active,612.793,5.247,6,7,0,234,0.837209302,1.488372093,2.186046512,568.441,6.823908741
CHEMBL1944689,1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4c(Cl)cccc4Cl)cc3)c2s1,active,532.493,4.8,5,6,0,184,0.914285714,1.6,2.342857143,505.277,6.399996913
CHEMBL1945031,2,Cc1cccc2c(CCNCc3cccc(CCNC[C@H](O)c4ccc(O)c5[nH]c(=O)sc45)c3)c[nH]c12,active,516.667,4.28292,6,6,0,192,0.972972973,1.783783784,2.675675676,484.411,7.100015437
CHEMBL1945033,0,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1,active,464.591,2.8882,5,7,0,172,1,1.848484848,2.696969697,436.367,6.799998135
CHEMBL1945035,0,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccccc3CNCCc3ccccc3F)c2s1,active,481.593,3.6323,5,6,0,178,0.911764706,1.588235294,2.382352941,453.369,8.7000571
CHEMBL1945037,0,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCCc4ccccc4)c3)c2s1,active,477.63,3.8833,5,6,0,178,0.882352941,1.676470588,2.529411765,446.382,7.7000571
CHEMBL1945290,0,CCOc1ccccc1CNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,active,493.629,3.8494,5,7,0,184,1.028571429,1.857142857,2.714285714,462.381,7
CHEMBL33725,1,CCCCCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,intermediate,535.67,4.5308,3,8,0,200,1,1.789473684,2.5,502.406,5.259637311
CHEMBL417250,1,O=C(Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1)c1ccccc1,active,561.66,4.0173,5,7,0,208,0.825,1.475,2.15,530.412,6.657577319
CHEMBL268289,1,CCCCCCC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,active,569.724,4.6739,5,7,0,216,0.9,1.575,2.25,530.412,6.468521083
CHEMBL84190,2,CCCCCCCCN1CCN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,active,593.794,5.3506,3,6,0,226,0.952380952,1.69047619,2.404761905,550.45,6.236572006
CHEMBL24,0,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,active,266.341,0.4521,3,4,0,106,1.368421053,2,2.526315789,244.165,8.752026734
CHEMBL12939,1,CCCCCCOC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,active,585.723,4.8938,5,8,0,222,0.902439024,1.585365854,2.268292683,546.411,6.721246399
CHEMBL3736156,None,CB1C=Cc2c(cccc2OCC(O)CN(C)C)N1,active,260.146,1.5871,2,4,0,102,1.421052632,2.210526316,2.947368421,238.978,6.699991797
CHEMBL58241,2,CCCCCCc1ccc(-c2csc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)n2)cc1,inactive,640.875,7.6614,3,7,0,234,0.844444444,1.555555556,2.266666667,600.555,4.283996656
CHEMBL53359,1,CCCCCCCCc1ccnc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)n1,active,464.635,5.8746,1,5,0,174,0.96969697,1.757575758,2.575757576,432.379,6
CHEMBL52407,1,CCCCCCCCc1nc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)no1,active,454.596,5.4676,1,6,0,170,1.03125,1.8125,2.625,424.356,6.236572006
CHEMBL54750,1,O=S(=O)(Nc1ccccc1)c1ccc2c(c1)CCN2c1cccc(CCCC2CCCC2)c1,intermediate,460.643,6.6945,1,3,0,172,0.909090909,1.727272727,2.545454545,428.387,5.397940009
CHEMBL56594,0,CCCCCCN(C)C(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21,inactive,415.559,4.482,1,3,0,156,1.103448276,1.862068966,2.586206897,386.327,5
CHEMBL3128188,0,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2ccnn21,inactive,417.513,2.8008,3,6,0,160,1.161290323,2.032258065,2.838709677,390.297,4.698970004
CHEMBL338794,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3cccc(C(F)(F)F)c3)cs2)cc1,intermediate,624.71,6.5574,3,7,0,222,0.930232558,1.697674419,2.395348837,597.494,5.744727495
CHEMBL56768,0,CCCCCCc1nc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)no1,active,426.542,4.6874,1,6,0,158,1.1,1.933333333,2.733333333,400.334,6.22184875
CHEMBL433454,0,Cc1csc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)n1,intermediate,371.487,3.94652,1,5,0,128,1.16,1.96,2.68,354.351,5.397940009
CHEMBL82296,1,CCCCCCN1CCN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,intermediate,565.74,4.5704,3,6,0,214,1,1.775,2.475,526.428,5.301029996
CHEMBL84117,1,CCCCCCN1C(=O)CN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,intermediate,579.723,4.097,3,7,0,218,1,1.756097561,2.43902439,542.427,5.15490196
CHEMBL338618,0,N#CN/C(=N\c1cc(Cl)cc(Cl)c1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,active,469.376,4.42438,4,5,0,164,1.125,1.875,2.53125,447.2,6.537602002
CHEMBL53517,0,CN(C(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21)C(C)(C)Cc1ccccc1,intermediate,463.603,4.923,1,3,0,172,1,1.636363636,2.303030303,434.371,5.522878745
CHEMBL124597,2,N#CN/C(=N\c1ccc2c(c1)CCN2c1nc(-c2ccc(OC(F)(F)F)cc2)cs1)Nc1ccc2cc(CCNC[C@H](O)c3cccnc3)ccc2c1,intermediate,734.808,7.98708,4,9,0,268,1.037735849,1.867924528,2.660377358,701.544,5.638272164
CHEMBL22318,1,CCCCCCCCn1nnn(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)c1=O,intermediate,593.754,3.851,3,10,0,224,0.928571429,1.666666667,2.380952381,554.442,5.853871964
CHEMBL415039,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(Cc3ccc(C(F)(F)F)cc3)n2)cc1,intermediate,623.657,5.4077,3,8,0,228,0.909090909,1.613636364,2.272727273,595.433,5.698970004
CHEMBL274143,1,CCCCCCNC(=O)N(C)c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,active,598.766,4.4911,5,7,0,228,0.928571429,1.619047619,2.285714286,556.43,6.13076828
CHEMBL276480,0,CCCS(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,active,408.52,2.1159,4,6,0,154,1.071428571,1.75,2.392857143,380.296,6
CHEMBL429,0,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,active,328.412,2.1354,4,4,0,128,1.208333333,1.916666667,2.583333333,304.22,8
CHEMBL34406,1,COc1ccc(OCc2nc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)no2)cc1,intermediate,601.685,4.3857,3,10,0,222,0.953488372,1.697674419,2.395348837,570.437,5.698970004
CHEMBL63138,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-n2ncc(-c3ccc(F)c(F)c3)n2)cc1,intermediate,576.629,4.274,3,8,0,210,0.926829268,1.707317073,2.414634146,550.421,5.585026652
CHEMBL1684578,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2ccccc2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,intermediate,623.722,7.1624,3,6,0,222,0.837209302,1.488372093,2.139534884,595.498,5.982966661
CHEMBL163363,0,CS(=O)(=O)Nc1ccc(NC(=O)C2CN(c3ccccc3)CCN2)cc1,inactive,374.466,1.475,3,5,0,138,1.076923077,1.730769231,2.384615385,352.29,4
CHEMBL1684584,2,O=S(=O)(Nc1ccc(C[C@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,active,649.76,7.6934,3,6,0,232,0.888888889,1.555555556,2.222222222,619.52,6.616184634
CHEMBL305891,3,CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(-c3ccc(CC4NCCc5cc(O)c(O)cc54)cc3)c2)cc1,inactive,628.795,6.6969,6,6,0,236,0.866666667,1.622222222,2.377777778,588.475,5
CHEMBL351183,0,CS(=O)(=O)Nc1ccc(NCC2CNCCN2c2ccccc2)cc1,inactive,360.483,1.9484,3,5,0,134,1.08,1.76,2.44,336.291,4.585026652
CHEMBL349689,1,O=c1n(CCCC(F)(F)F)ccn1-c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,inactive,589.64,4.043,3,8,0,218,1,1.731707317,2.390243902,559.4,4
CHEMBL1160734,0,C=CCc1ccccc1OC[C@@H](O)CNC(C)C,active,249.354,2.1528,2,3,0,100,1.388888889,2.111111111,2.777777778,226.17,8.230032199
CHEMBL4473518,1,CC(C)NC[C@H](O)COc1ccccc1CCCCCCc1ccccc1OC[C@@H](O)CNC(C)C,active,500.724,4.5076,4,6,0,202,0.611111111,1,1.388888889,452.34,7.560036064
CHEMBL4527821,2,CC(C)NC[C@H](O)COc1ccccc1CCCCCCCCc1ccccc1OC[C@@H](O)CNC(C)C,active,528.778,5.2878,4,6,0,214,0.578947368,0.947368421,1.342105263,476.362,7.7000571
CHEMBL4450606,2,CC(C)NC[C@H](O)COc1ccccc1CCC(=O)NCCNC(=O)CCc1ccccc1OC[C@@H](O)CNC(C)C,intermediate,586.774,1.9598,6,8,0,234,0.666666667,1.047619048,1.428571429,536.374,5.689999563
CHEMBL32891,1,NC(c1ccc(F)cc1)c1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,intermediate,588.665,3.9853,4,9,0,216,0.952380952,1.69047619,2.380952381,559.433,5.397940009
CHEMBL22386,1,CCCCCCn1ccn(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)c1=O,inactive,563.724,4.2808,3,8,0,212,0.975,1.75,2.45,526.428,4.744727495
CHEMBL104127,0,CS(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,intermediate,335.429,1.3188,3,5,0,124,1.217391304,1.956521739,2.565217391,314.261,5.15490196
CHEMBL104180,0,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccccc1,inactive,397.5,2.7481,3,5,0,146,0.964285714,1.714285714,2.392857143,374.316,4.698970004
CHEMBL318165,2,CCCCCCCC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,intermediate,538.714,5.0471,4,6,0,204,0.947368421,1.657894737,2.342105263,500.41,5.096910013
CHEMBL64697,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(I)cc1,inactive,523.396,3.3527,3,5,0,152,1.034482759,1.75862069,2.413793103,501.22,5
CHEMBL405245,1,CNC(=O)NC(c1ccc(F)cc1)c1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,intermediate,645.717,3.9556,5,9,0,238,0.97826087,1.717391304,2.391304348,613.461,5.346787486
CHEMBL399203,0,O=[N+]([O-])c1cc(O)c2c(c1)S(=O)(=O)N=C(Nc1ccccc1Oc1ccccc1)N2,inactive,426.41,3.675,3,8,0,152,1.066666667,1.766666667,2.5,412.298,4.602059991
CHEMBL66936,1,CCCCCCCCN1CC(=O)N(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,intermediate,607.777,4.8772,3,7,0,230,0.953488372,1.674418605,2.372093023,566.449,5.301029996
CHEMBL338976,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(F)cc3F)cs2)cc1,intermediate,592.693,5.8168,3,7,0,210,0.975609756,1.756097561,2.463414634,566.485,5.602059991
CHEMBL61429,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(Cc2nc(Cc3ccc4ccccc4c3)cs2)cc1,intermediate,634.827,6.5394,3,7,0,228,0.8,1.555555556,2.333333333,600.555,5.602059991
CHEMBL1091816,0,CC(C(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1csc(N)n1,inactive,411.531,2.7282,4,7,0,152,1.275862069,2.068965517,2.724137931,386.331,4.698970004
CHEMBL1083831,1,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccccc1-c1nc2ccccc2s1,intermediate,494.62,5.4763,3,6,0,180,0.944444444,1.75,2.555555556,468.412,5.301029996
CHEMBL57908,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3cc4ccccc4o3)cs2)cc1,inactive,596.734,6.2848,3,8,0,212,0.952380952,1.761904762,2.523809524,568.51,4.045757491
CHEMBL1089725,0,O=C(Cc1nc2ccccc2o1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,active,416.481,3.2697,3,6,0,158,1.064516129,1.903225806,2.677419355,392.289,6.22184875
CHEMBL1084137,0,O=C(Cc1nc(-c2ccccc2)cs1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,intermediate,458.587,4.252,3,6,0,168,1.03030303,1.848484848,2.606060606,432.379,5.958607315
CHEMBL1084138,0,O=C(Cc1nnc(-c2ccccc2)[nH]1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,inactive,442.523,2.9136,4,6,0,168,1,1.818181818,2.575757576,416.315,5
CHEMBL1084144,0,O=C(Cn1c(=O)ncc2ccccc21)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,intermediate,443.507,2.2959,3,7,0,168,1.03030303,1.848484848,2.636363636,418.307,5.522878745
CHEMBL1083216,2,O=C(Cn1nc(-c2ccccc2)cc1-c1ccccc1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,inactive,517.633,5.1165,3,6,0,196,0.871794872,1.58974359,2.282051282,486.385,4.698970004
CHEMBL124863,0,N#CN/C(=N\c1cccc(Oc2ccccc2)c1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,active,492.583,4.90988,4,6,0,186,0.972972973,1.783783784,2.540540541,464.359,6.619788758
CHEMBL12498,0,CCCCCS(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,active,436.574,2.8961,4,6,0,166,1.033333333,1.733333333,2.4,404.318,6
CHEMBL338748,0,O=[N+]([O-])/C=C(\Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)Nc1cccc2ccccc12,intermediate,469.545,4.7001,4,7,0,178,1,1.8,2.571428571,442.329,5.744727495
CHEMBL28405,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(Cc3ccc(F)c(F)c3)no2)cc1,intermediate,591.64,4.6671,3,8,0,216,0.928571429,1.69047619,2.404761905,564.424,5.301029996
CHEMBL13278,0,O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1)c1ccc2ccccc2c1,intermediate,492.597,3.9182,4,6,0,182,0.857142857,1.571428571,2.314285714,464.373,5.045757491
CHEMBL4066314,1,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2ncn(CC(F)(F)F)n2)CC1,inactive,542.606,3.1951,2,7,0,208,1.025641026,1.743589744,2.435897436,509.342,4.698970004
CHEMBL4556017,2,CC(C)NC[C@@H](O)COc1ccccc1CCCC(=O)NCCNC(=O)CCCc1ccccc1OC[C@H](O)CNC(C)C,intermediate,614.828,2.74,6,8,0,246,0.659090909,1.045454545,1.431818182,560.396,5.349999603
CHEMBL4285281,0,COc1cc2c3c(c1OC)-c1ccccc1[C@@H](O)[C@@H]3NCC2,active,297.354,2.6046,2,4,0,114,1.181818182,2,2.772727273,278.202,8.769551079
